product_id,location_id,period,units_sold,stock_on_hand,revenue
P028,LOC_MANCHESTER,2025-02-23,52,188,2340.0
P028,LOC_MANCHESTER,2025-03-02,63,139,2835.0
P028,LOC_MANCHESTER,2025-03-09,150,655,6750.0
P028,LOC_MANCHESTER,2025-03-16,53,91,2385.0
P028,LOC_MANCHESTER,2025-03-23,36,212,1620.0
P028,LOC_MANCHESTER,2025-03-30,95,251,4275.0
P028,LOC_LONDON_OXFORD,2025-01-05,107,107,4815.0
P028,LOC_LONDON_OXFORD,2025-01-12,77,358,3465.0
P028,LOC_LONDON_OXFORD,2025-01-19,113,295,5085.0
P028,LOC_LONDON_OXFORD,2025-01-26,42,248,1890.0
P028,LOC_LONDON_OXFORD,2025-02-02,58,373,2610.0
P028,LOC_LONDON_OXFORD,2025-02-09,90,527,4050.0
P028,LOC_LONDON_OXFORD,2025-02-16,55,230,2475.0
P028,LOC_LONDON_OXFORD,2025-02-23,156,665,7020.0
P028,LOC_LONDON_OXFORD,2025-03-02,84,502,3780.0
P028,LOC_LONDON_OXFORD,2025-03-09,43,134,1935.0
P028,LOC_LONDON_OXFORD,2025-03-16,74,211,3330.0
P028,LOC_LONDON_OXFORD,2025-03-23,75,380,3375.0
P028,LOC_LONDON_OXFORD,2025-03-30,68,255,3060.0
P028,LOC_BIRMINGHAM,2025-01-05,189,614,8505.0
P028,LOC_BIRMINGHAM,2025-01-12,136,594,6120.0
P028,LOC_BIRMINGHAM,2025-01-19,76,133,3420.0
P028,LOC_BIRMINGHAM,2025-01-26,136,585,6120.0
P028,LOC_BIRMINGHAM,2025-02-02,174,681,7830.0
P028,LOC_BIRMINGHAM,2025-02-09,141,141,6345.0
P028,LOC_BIRMINGHAM,2025-02-16,144,266,6480.0
P028,LOC_BIRMINGHAM,2025-02-23,128,193,5760.0
P028,LOC_BIRMINGHAM,2025-03-02,168,683,7560.0
P028,LOC_BIRMINGHAM,2025-03-09,160,888,7200.0
P028,LOC_BIRMINGHAM,2025-03-16,158,592,7110.0
P028,LOC_BIRMINGHAM,2025-03-23,97,366,4365.0
P028,LOC_BIRMINGHAM,2025-03-30,118,561,5310.0
P028,LOC_EDINBURGH,2025-01-05,87,461,3915.0
P028,LOC_EDINBURGH,2025-01-12,188,1211,8460.0
P028,LOC_EDINBURGH,2025-01-19,111,393,4995.0
P028,LOC_EDINBURGH,2025-01-26,110,530,4950.0
P028,LOC_EDINBURGH,2025-02-02,96,695,4320.0
P028,LOC_EDINBURGH,2025-02-09,58,112,2610.0
P028,LOC_EDINBURGH,2025-02-16,153,814,6885.0
P028,LOC_EDINBURGH,2025-02-23,138,518,6210.0
P028,LOC_EDINBURGH,2025-03-02,135,295,6075.0
P028,LOC_EDINBURGH,2025-03-09,169,840,7605.0
P028,LOC_EDINBURGH,2025-03-16,55,200,2475.0
P028,LOC_EDINBURGH,2025-03-23,80,213,3600.0
P028,LOC_EDINBURGH,2025-03-30,69,449,3105.0
P028,LOC_BRISTOL,2025-01-05,99,504,4455.0
P028,LOC_BRISTOL,2025-01-12,68,159,3060.0
P028,LOC_BRISTOL,2025-01-19,112,497,5040.0
P028,LOC_BRISTOL,2025-01-26,46,329,2070.0
P028,LOC_BRISTOL,2025-02-02,160,289,7200.0
P028,LOC_BRISTOL,2025-02-09,82,373,3690.0
P028,LOC_BRISTOL,2025-02-16,69,131,3105.0
P028,LOC_BRISTOL,2025-02-23,141,950,6345.0
P028,LOC_BRISTOL,2025-03-02,146,299,6570.0
P028,LOC_BRISTOL,2025-03-09,60,282,2700.0
P028,LOC_BRISTOL,2025-03-16,96,260,4320.0
P028,LOC_BRISTOL,2025-03-23,143,501,6435.0
P028,LOC_BRISTOL,2025-03-30,78,519,3510.0
P029,LOC_MANCHESTER,2025-01-05,92,331,10120.0
P029,LOC_MANCHESTER,2025-01-12,51,147,5610.0
P029,LOC_MANCHESTER,2025-01-19,82,346,9020.0
P029,LOC_MANCHESTER,2025-01-26,84,521,9240.0
P029,LOC_MANCHESTER,2025-02-02,25,80,2750.0
P029,LOC_MANCHESTER,2025-02-09,50,277,5500.0
P029,LOC_MANCHESTER,2025-02-16,64,227,7040.0
P029,LOC_MANCHESTER,2025-02-23,92,436,10120.0
P029,LOC_MANCHESTER,2025-03-02,86,316,9460.0
P029,LOC_MANCHESTER,2025-03-09,50,268,5500.0
P029,LOC_MANCHESTER,2025-03-16,100,396,11000.0
P029,LOC_MANCHESTER,2025-03-23,44,166,4840.0
P029,LOC_MANCHESTER,2025-03-30,109,494,11990.0
P029,LOC_LONDON_OXFORD,2025-01-05,96,523,10560.0
P029,LOC_LONDON_OXFORD,2025-01-12,74,219,8140.0
P029,LOC_LONDON_OXFORD,2025-01-19,127,384,13970.0
P029,LOC_LONDON_OXFORD,2025-01-26,56,206,6160.0
P029,LOC_LONDON_OXFORD,2025-02-02,134,198,14740.0
P029,LOC_LONDON_OXFORD,2025-02-09,31,171,3410.0
P029,LOC_LONDON_OXFORD,2025-02-16,35,143,3850.0
P029,LOC_LONDON_OXFORD,2025-02-23,95,459,10450.0
P029,LOC_LONDON_OXFORD,2025-03-02,23,89,2530.0
P029,LOC_LONDON_OXFORD,2025-03-09,119,142,13090.0
P029,LOC_LONDON_OXFORD,2025-03-16,31,206,3410.0
P029,LOC_LONDON_OXFORD,2025-03-23,47,190,5170.0
P029,LOC_LONDON_OXFORD,2025-03-30,46,186,5060.0
P029,LOC_BIRMINGHAM,2025-01-05,47,160,5170.0
P029,LOC_BIRMINGHAM,2025-01-12,77,334,8470.0
P029,LOC_BIRMINGHAM,2025-01-19,198,723,21780.0
P029,LOC_BIRMINGHAM,2025-01-26,138,274,15180.0
P029,LOC_BIRMINGHAM,2025-02-02,113,414,12430.0
P029,LOC_BIRMINGHAM,2025-02-09,137,724,15070.0
P029,LOC_BIRMINGHAM,2025-02-16,63,265,6930.0
P029,LOC_BIRMINGHAM,2025-02-23,77,325,8470.0
P029,LOC_BIRMINGHAM,2025-03-02,100,152,11000.0
P029,LOC_BIRMINGHAM,2025-03-09,69,384,7590.0
P029,LOC_BIRMINGHAM,2025-03-16,89,520,9790.0
P029,LOC_BIRMINGHAM,2025-03-23,127,654,13970.0
P029,LOC_BIRMINGHAM,2025-03-30,79,236,8690.0
P029,LOC_EDINBURGH,2025-01-05,62,389,6820.0
P029,LOC_EDINBURGH,2025-01-12,91,469,10010.0
P029,LOC_EDINBURGH,2025-01-19,100,395,11000.0
P029,LOC_EDINBURGH,2025-01-26,97,369,10670.0
P029,LOC_EDINBURGH,2025-02-02,108,415,11880.0
P029,LOC_EDINBURGH,2025-02-09,83,301,9130.0
P029,LOC_EDINBURGH,2025-02-16,34,81,3740.0
P029,LOC_EDINBURGH,2025-02-23,67,264,7370.0
P029,LOC_EDINBURGH,2025-03-02,105,667,11550.0
P029,LOC_EDINBURGH,2025-03-09,90,292,9900.0
P029,LOC_EDINBURGH,2025-03-16,59,211,6490.0
P029,LOC_EDINBURGH,2025-03-23,92,287,10120.0
P029,LOC_EDINBURGH,2025-03-30,64,142,7040.0
P029,LOC_BRISTOL,2025-01-05,87,217,9570.0
P029,LOC_BRISTOL,2025-01-12,101,354,11110.0
P029,LOC_BRISTOL,2025-01-19,51,113,5610.0
P029,LOC_BRISTOL,2025-01-26,101,391,11110.0
P029,LOC_BRISTOL,2025-02-02,88,88,9680.0
P029,LOC_BRISTOL,2025-02-09,222,846,24420.0
P029,LOC_BRISTOL,2025-02-16,105,682,11550.0
P029,LOC_BRISTOL,2025-02-23,43,209,4730.0
P029,LOC_BRISTOL,2025-03-02,136,306,14960.0
P029,LOC_BRISTOL,2025-03-09,39,230,4290.0
P029,LOC_BRISTOL,2025-03-16,106,285,11660.0
P029,LOC_BRISTOL,2025-03-23,95,394,10450.0
P029,LOC_BRISTOL,2025-03-30,73,83,8030.0
P030,LOC_MANCHESTER,2025-01-05,65,357,1950.0
P030,LOC_MANCHESTER,2025-01-12,52,150,1560.0
P030,LOC_MANCHESTER,2025-01-19,28,155,840.0
P030,LOC_MANCHESTER,2025-01-26,22,161,660.0
P030,LOC_MANCHESTER,2025-02-02,64,379,1920.0
P030,LOC_MANCHESTER,2025-02-09,88,515,2640.0
P030,LOC_MANCHESTER,2025-02-16,30,145,900.0
P030,LOC_MANCHESTER,2025-02-23,57,222,1710.0
P030,LOC_MANCHESTER,2025-03-02,38,209,1140.0
P030,LOC_MANCHESTER,2025-03-09,71,295,2130.0
P030,LOC_MANCHESTER,2025-03-16,64,507,1920.0
P030,LOC_MANCHESTER,2025-03-23,35,195,1050.0
P030,LOC_MANCHESTER,2025-03-30,46,195,1380.0
P030,LOC_LONDON_OXFORD,2025-01-05,27,39,810.0
P030,LOC_LONDON_OXFORD,2025-01-12,64,122,1920.0
P030,LOC_LONDON_OXFORD,2025-01-19,58,210,1740.0
P030,LOC_LONDON_OXFORD,2025-01-26,33,90,990.0
P030,LOC_LONDON_OXFORD,2025-02-02,76,345,2280.0
P030,LOC_LONDON_OXFORD,2025-02-09,40,160,1200.0
P030,LOC_LONDON_OXFORD,2025-02-16,27,195,810.0
P030,LOC_LONDON_OXFORD,2025-02-23,86,319,2580.0
P030,LOC_LONDON_OXFORD,2025-03-02,93,534,2790.0
P030,LOC_LONDON_OXFORD,2025-03-09,49,335,1470.0
P030,LOC_LONDON_OXFORD,2025-03-16,28,88,840.0
P030,LOC_LONDON_OXFORD,2025-03-23,59,145,1770.0
P030,LOC_LONDON_OXFORD,2025-03-30,41,203,1230.0
P030,LOC_BIRMINGHAM,2025-01-05,45,188,1350.0
P030,LOC_BIRMINGHAM,2025-01-12,106,138,3180.0
P030,LOC_BIRMINGHAM,2025-01-19,126,493,3780.0
P030,LOC_BIRMINGHAM,2025-01-26,86,439,2580.0
P030,LOC_BIRMINGHAM,2025-02-02,113,807,3390.0
P030,LOC_BIRMINGHAM,2025-02-09,37,117,1110.0
P030,LOC_BIRMINGHAM,2025-02-16,53,97,1590.0
P030,LOC_BIRMINGHAM,2025-02-23,53,368,1590.0
P030,LOC_BIRMINGHAM,2025-03-02,101,209,3030.0
P030,LOC_BIRMINGHAM,2025-03-09,140,789,4200.0
P030,LOC_BIRMINGHAM,2025-03-16,89,168,2670.0
P030,LOC_BIRMINGHAM,2025-03-23,139,464,4170.0
P030,LOC_BIRMINGHAM,2025-03-30,67,201,2010.0
P030,LOC_EDINBURGH,2025-01-05,89,365,2670.0
P030,LOC_EDINBURGH,2025-01-12,87,136,2610.0
P030,LOC_EDINBURGH,2025-01-19,95,359,2850.0
P030,LOC_EDINBURGH,2025-01-26,61,240,1830.0
P030,LOC_EDINBURGH,2025-02-02,31,133,930.0
P030,LOC_EDINBURGH,2025-02-09,67,366,2010.0
P030,LOC_EDINBURGH,2025-02-16,110,396,3300.0
P030,LOC_EDINBURGH,2025-02-23,40,147,1200.0
P030,LOC_EDINBURGH,2025-03-02,43,185,1290.0
P030,LOC_EDINBURGH,2025-03-09,101,524,3030.0
P030,LOC_EDINBURGH,2025-03-16,53,225,1590.0
P030,LOC_EDINBURGH,2025-03-23,76,307,2280.0
P030,LOC_EDINBURGH,2025-03-30,55,219,1650.0
P030,LOC_BRISTOL,2025-01-05,90,469,2700.0
P030,LOC_BRISTOL,2025-01-12,51,230,1530.0
P030,LOC_BRISTOL,2025-01-19,30,126,900.0
P030,LOC_BRISTOL,2025-01-26,92,494,2760.0
P030,LOC_BRISTOL,2025-02-02,63,225,1890.0
P030,LOC_BRISTOL,2025-02-09,41,85,1230.0
P030,LOC_BRISTOL,2025-02-16,97,770,2910.0
P030,LOC_BRISTOL,2025-02-23,102,446,3060.0
P030,LOC_BRISTOL,2025-03-02,28,35,840.0
P030,LOC_BRISTOL,2025-03-09,60,60,1800.0
P030,LOC_BRISTOL,2025-03-16,38,139,1140.0
P030,LOC_BRISTOL,2025-03-23,53,352,1590.0
P030,LOC_BRISTOL,2025-03-30,72,280,2160.0
P031,LOC_MANCHESTER,2025-01-05,37,103,925.0
P031,LOC_MANCHESTER,2025-01-12,60,139,1500.0
P031,LOC_MANCHESTER,2025-01-19,74,74,1850.0
P031,LOC_MANCHESTER,2025-01-26,48,225,1200.0
P031,LOC_MANCHESTER,2025-02-02,67,416,1675.0
P031,LOC_MANCHESTER,2025-02-09,54,229,1350.0
P031,LOC_MANCHESTER,2025-02-16,42,174,1050.0
P031,LOC_MANCHESTER,2025-02-23,54,161,1350.0
P031,LOC_MANCHESTER,2025-03-02,55,208,1375.0
P031,LOC_MANCHESTER,2025-03-09,36,79,900.0
P031,LOC_MANCHESTER,2025-03-16,49,212,1225.0
P031,LOC_MANCHESTER,2025-03-23,66,372,1650.0
P031,LOC_MANCHESTER,2025-03-30,30,171,750.0
P031,LOC_LONDON_OXFORD,2025-01-05,57,339,1425.0
P031,LOC_LONDON_OXFORD,2025-01-12,31,109,775.0
P031,LOC_LONDON_OXFORD,2025-01-19,56,99,1400.0
P031,LOC_LONDON_OXFORD,2025-01-26,23,50,575.0
P031,LOC_LONDON_OXFORD,2025-02-02,33,51,825.0
P031,LOC_LONDON_OXFORD,2025-02-09,42,236,1050.0
P031,LOC_LONDON_OXFORD,2025-02-16,43,169,1075.0
P031,LOC_LONDON_OXFORD,2025-02-23,21,51,525.0
P031,LOC_LONDON_OXFORD,2025-03-02,44,158,1100.0
P031,LOC_LONDON_OXFORD,2025-03-09,40,163,1000.0
P031,LOC_LONDON_OXFORD,2025-03-16,47,155,1175.0
P031,LOC_LONDON_OXFORD,2025-03-23,42,54,1050.0
P031,LOC_LONDON_OXFORD,2025-03-30,63,373,1575.0
P031,LOC_BIRMINGHAM,2025-01-05,140,345,3500.0
P031,LOC_BIRMINGHAM,2025-01-12,29,83,725.0
P031,LOC_BIRMINGHAM,2025-01-19,95,214,2375.0
P031,LOC_BIRMINGHAM,2025-01-26,46,225,1150.0
P031,LOC_BIRMINGHAM,2025-02-02,29,138,725.0
P031,LOC_BIRMINGHAM,2025-02-09,70,297,1750.0
P031,LOC_BIRMINGHAM,2025-02-16,62,213,1550.0
P031,LOC_BIRMINGHAM,2025-02-23,84,253,2100.0
P031,LOC_BIRMINGHAM,2025-03-02,127,838,3175.0
P031,LOC_BIRMINGHAM,2025-03-09,59,180,1475.0
P031,LOC_BIRMINGHAM,2025-03-16,92,347,2300.0
P031,LOC_BIRMINGHAM,2025-03-23,146,779,3650.0
P031,LOC_BIRMINGHAM,2025-03-30,86,373,2150.0
P031,LOC_EDINBURGH,2025-01-05,41,154,1025.0
P031,LOC_EDINBURGH,2025-01-12,67,203,1675.0
P031,LOC_EDINBURGH,2025-01-19,40,156,1000.0
P031,LOC_EDINBURGH,2025-01-26,82,400,2050.0
P031,LOC_EDINBURGH,2025-02-02,75,426,1875.0
P031,LOC_EDINBURGH,2025-02-09,77,180,1925.0
P031,LOC_EDINBURGH,2025-02-16,92,422,2300.0
P031,LOC_EDINBURGH,2025-02-23,69,329,1725.0
P031,LOC_EDINBURGH,2025-03-02,72,216,1800.0
P031,LOC_EDINBURGH,2025-03-09,39,128,975.0
P031,LOC_EDINBURGH,2025-03-16,66,245,1650.0
P031,LOC_EDINBURGH,2025-03-23,87,447,2175.0
P031,LOC_EDINBURGH,2025-03-30,69,250,1725.0
P031,LOC_BRISTOL,2025-01-05,42,129,1050.0
P031,LOC_BRISTOL,2025-01-12,59,244,1475.0
P031,LOC_BRISTOL,2025-01-19,29,153,725.0
P031,LOC_BRISTOL,2025-01-26,67,155,1675.0
P031,LOC_BRISTOL,2025-02-02,52,175,1300.0
P031,LOC_BRISTOL,2025-02-09,48,58,1200.0
P031,LOC_BRISTOL,2025-02-16,147,147,3675.0
P031,LOC_BRISTOL,2025-02-23,45,161,1125.0
P031,LOC_BRISTOL,2025-03-02,58,221,1450.0
P031,LOC_BRISTOL,2025-03-09,104,497,2600.0
P031,LOC_BRISTOL,2025-03-16,64,451,1600.0
P031,LOC_BRISTOL,2025-03-23,78,264,1950.0
P031,LOC_BRISTOL,2025-03-30,74,361,1850.0
P032,LOC_MANCHESTER,2025-01-05,15,50,1425.0
P032,LOC_MANCHESTER,2025-01-12,9,48,855.0
P032,LOC_MANCHESTER,2025-01-19,31,212,2945.0
P032,LOC_MANCHESTER,2025-01-26,22,44,2090.0
P032,LOC_MANCHESTER,2025-02-02,20,45,1900.0
P032,LOC_MANCHESTER,2025-02-09,24,83,2280.0
P032,LOC_MANCHESTER,2025-02-16,23,155,2185.0
P032,LOC_MANCHESTER,2025-02-23,36,87,3420.0
P032,LOC_MANCHESTER,2025-03-02,24,82,2280.0
P032,LOC_MANCHESTER,2025-03-09,45,262,4275.0
P032,LOC_MANCHESTER,2025-03-16,33,91,3135.0
P032,LOC_MANCHESTER,2025-03-23,28,92,2660.0
P032,LOC_MANCHESTER,2025-03-30,10,39,950.0
P032,LOC_LONDON_OXFORD,2025-01-05,41,126,3895.0
P032,LOC_LONDON_OXFORD,2025-01-12,22,22,2090.0
P032,LOC_LONDON_OXFORD,2025-01-19,38,260,3610.0
P032,LOC_LONDON_OXFORD,2025-01-26,51,196,4845.0
P032,LOC_LONDON_OXFORD,2025-02-02,22,108,2090.0
P032,LOC_LONDON_OXFORD,2025-02-09,55,305,5225.0
P032,LOC_LONDON_OXFORD,2025-02-16,32,59,3040.0
P032,LOC_LONDON_OXFORD,2025-02-23,25,158,2375.0
P032,LOC_LONDON_OXFORD,2025-03-02,34,163,3230.0
P032,LOC_LONDON_OXFORD,2025-03-09,30,151,2850.0
P032,LOC_LONDON_OXFORD,2025-03-16,32,162,3040.0
P032,LOC_LONDON_OXFORD,2025-03-23,23,113,2185.0
P032,LOC_LONDON_OXFORD,2025-03-30,24,78,2280.0
P032,LOC_BIRMINGHAM,2025-01-05,93,590,8835.0
P032,LOC_BIRMINGHAM,2025-01-12,42,148,3990.0
P032,LOC_BIRMINGHAM,2025-01-19,48,145,4560.0
P032,LOC_BIRMINGHAM,2025-01-26,24,163,2280.0
P032,LOC_BIRMINGHAM,2025-02-02,49,352,4655.0
P032,LOC_BIRMINGHAM,2025-02-09,36,78,3420.0
P032,LOC_BIRMINGHAM,2025-02-16,43,165,4085.0
P032,LOC_BIRMINGHAM,2025-02-23,67,386,6365.0
P032,LOC_BIRMINGHAM,2025-03-02,35,223,3325.0
P032,LOC_BIRMINGHAM,2025-03-09,25,30,2375.0
P032,LOC_BIRMINGHAM,2025-03-16,39,118,3705.0
P032,LOC_BIRMINGHAM,2025-03-23,43,195,4085.0
P032,LOC_BIRMINGHAM,2025-03-30,47,327,4465.0
P032,LOC_EDINBURGH,2025-01-05,40,62,3800.0
P032,LOC_EDINBURGH,2025-01-12,22,124,2090.0
P032,LOC_EDINBURGH,2025-01-19,21,106,1995.0
P032,LOC_EDINBURGH,2025-01-26,57,161,5415.0
P032,LOC_EDINBURGH,2025-02-02,45,204,4275.0
P032,LOC_EDINBURGH,2025-02-09,28,64,2660.0
P032,LOC_EDINBURGH,2025-02-16,19,59,1805.0
P032,LOC_EDINBURGH,2025-02-23,22,66,2090.0
P032,LOC_EDINBURGH,2025-03-02,26,200,2470.0
P032,LOC_EDINBURGH,2025-03-09,45,261,4275.0
P032,LOC_EDINBURGH,2025-03-16,15,50,1425.0
P032,LOC_EDINBURGH,2025-03-23,35,151,3325.0
P032,LOC_EDINBURGH,2025-03-30,23,106,2185.0
P032,LOC_BRISTOL,2025-01-05,21,66,1995.0
P032,LOC_BRISTOL,2025-01-12,55,369,5225.0
P032,LOC_BRISTOL,2025-01-19,34,132,3230.0
P032,LOC_BRISTOL,2025-01-26,23,81,2185.0
P032,LOC_BRISTOL,2025-02-02,13,79,1235.0
P032,LOC_BRISTOL,2025-02-09,56,222,5320.0
P032,LOC_BRISTOL,2025-02-16,38,152,3610.0
P032,LOC_BRISTOL,2025-02-23,40,298,3800.0
P032,LOC_BRISTOL,2025-03-02,25,48,2375.0
P032,LOC_BRISTOL,2025-03-09,49,174,4655.0
P032,LOC_BRISTOL,2025-03-16,38,160,3610.0
P032,LOC_BRISTOL,2025-03-23,72,276,6840.0
P032,LOC_BRISTOL,2025-03-30,30,113,2850.0
P033,LOC_MANCHESTER,2025-01-05,23,60,575.0
P033,LOC_MANCHESTER,2025-01-12,12,50,300.0
P033,LOC_MANCHESTER,2025-01-19,17,89,425.0
P033,LOC_MANCHESTER,2025-01-26,11,47,275.0
P033,LOC_MANCHESTER,2025-02-02,7,27,175.0
P033,LOC_MANCHESTER,2025-02-09,12,40,300.0
P033,LOC_MANCHESTER,2025-02-16,15,57,375.0
P033,LOC_MANCHESTER,2025-02-23,9,17,225.0
P033,LOC_MANCHESTER,2025-03-02,8,17,200.0
P033,LOC_MANCHESTER,2025-03-09,6,29,150.0
P033,LOC_MANCHESTER,2025-03-16,21,49,525.0
P033,LOC_MANCHESTER,2025-03-23,15,117,375.0
P033,LOC_MANCHESTER,2025-03-30,8,41,200.0
P033,LOC_LONDON_OXFORD,2025-01-05,7,17,175.0
P033,LOC_LONDON_OXFORD,2025-01-12,15,51,375.0
P033,LOC_LONDON_OXFORD,2025-01-19,18,30,450.0
P033,LOC_LONDON_OXFORD,2025-01-26,9,35,225.0
P033,LOC_LONDON_OXFORD,2025-02-02,9,32,225.0
P033,LOC_LONDON_OXFORD,2025-02-09,8,12,200.0
P033,LOC_LONDON_OXFORD,2025-02-16,12,51,300.0
P033,LOC_LONDON_OXFORD,2025-02-23,13,36,325.0
P033,LOC_LONDON_OXFORD,2025-03-02,17,65,425.0
P033,LOC_LONDON_OXFORD,2025-03-09,8,24,200.0
P033,LOC_LONDON_OXFORD,2025-03-16,13,77,325.0
P033,LOC_LONDON_OXFORD,2025-03-23,22,136,550.0
P033,LOC_LONDON_OXFORD,2025-03-30,16,112,400.0
P033,LOC_BIRMINGHAM,2025-01-05,20,73,500.0
P033,LOC_BIRMINGHAM,2025-01-12,12,60,300.0
P033,LOC_BIRMINGHAM,2025-01-19,24,24,600.0
P033,LOC_BIRMINGHAM,2025-01-26,24,113,600.0
P033,LOC_BIRMINGHAM,2025-02-02,28,175,700.0
P033,LOC_BIRMINGHAM,2025-02-09,46,261,1150.0
P033,LOC_BIRMINGHAM,2025-02-16,37,80,925.0
P033,LOC_BIRMINGHAM,2025-02-23,31,33,775.0
P033,LOC_BIRMINGHAM,2025-03-02,26,184,650.0
P033,LOC_BIRMINGHAM,2025-03-09,41,128,1025.0
P033,LOC_BIRMINGHAM,2025-03-16,9,19,225.0
P033,LOC_BIRMINGHAM,2025-03-23,16,83,400.0
P033,LOC_BIRMINGHAM,2025-03-30,13,40,325.0
P033,LOC_EDINBURGH,2025-01-05,16,64,400.0
P033,LOC_EDINBURGH,2025-01-12,22,77,550.0
P033,LOC_EDINBURGH,2025-01-19,14,66,350.0
P033,LOC_EDINBURGH,2025-01-26,19,54,475.0
P033,LOC_EDINBURGH,2025-02-02,10,52,250.0
P033,LOC_EDINBURGH,2025-02-09,8,27,200.0
P033,LOC_EDINBURGH,2025-02-16,8,23,200.0
P033,LOC_EDINBURGH,2025-02-23,17,72,425.0
P033,LOC_EDINBURGH,2025-03-02,24,114,600.0
P033,LOC_EDINBURGH,2025-03-09,25,104,625.0
P033,LOC_EDINBURGH,2025-03-16,17,89,425.0
P033,LOC_EDINBURGH,2025-03-23,11,67,275.0
P033,LOC_EDINBURGH,2025-03-30,14,67,350.0
P033,LOC_BRISTOL,2025-01-05,18,74,450.0
P033,LOC_BRISTOL,2025-01-12,21,43,525.0
P033,LOC_BRISTOL,2025-01-19,19,109,475.0
P033,LOC_BRISTOL,2025-01-26,23,133,575.0
P033,LOC_BRISTOL,2025-02-02,20,66,500.0
P033,LOC_BRISTOL,2025-02-09,13,67,325.0
P033,LOC_BRISTOL,2025-02-16,12,58,300.0
P033,LOC_BRISTOL,2025-02-23,31,219,775.0
P033,LOC_BRISTOL,2025-03-02,7,60,175.0
P033,LOC_BRISTOL,2025-03-09,33,133,825.0
P033,LOC_BRISTOL,2025-03-16,15,75,375.0
P033,LOC_BRISTOL,2025-03-23,21,98,525.0
P033,LOC_BRISTOL,2025-03-30,8,30,200.0
P034,LOC_MANCHESTER,2025-01-05,46,252,5980.0
P034,LOC_MANCHESTER,2025-01-12,66,383,8580.0
P034,LOC_MANCHESTER,2025-01-19,81,282,10530.0
P034,LOC_MANCHESTER,2025-01-26,65,382,8450.0
P034,LOC_MANCHESTER,2025-02-02,33,177,4290.0
P034,LOC_MANCHESTER,2025-02-09,65,191,8450.0
P034,LOC_MANCHESTER,2025-02-16,42,165,5460.0
P034,LOC_MANCHESTER,2025-02-23,52,274,6760.0
P034,LOC_MANCHESTER,2025-03-02,98,576,12740.0
P034,LOC_MANCHESTER,2025-03-09,76,284,9880.0
P034,LOC_MANCHESTER,2025-03-16,96,189,12480.0
P034,LOC_MANCHESTER,2025-03-23,97,360,12610.0
P034,LOC_MANCHESTER,2025-03-30,44,199,5720.0
P034,LOC_LONDON_OXFORD,2025-01-05,98,245,12740.0
P034,LOC_LONDON_OXFORD,2025-01-12,59,252,7670.0
P034,LOC_LONDON_OXFORD,2025-01-19,85,365,11050.0
P034,LOC_LONDON_OXFORD,2025-01-26,89,165,11570.0
P034,LOC_LONDON_OXFORD,2025-02-02,97,145,12610.0
P034,LOC_LONDON_OXFORD,2025-02-09,75,359,9750.0
P034,LOC_LONDON_OXFORD,2025-02-16,54,152,7020.0
P034,LOC_LONDON_OXFORD,2025-02-23,85,359,11050.0
P034,LOC_LONDON_OXFORD,2025-03-02,52,179,6760.0
P034,LOC_LONDON_OXFORD,2025-03-09,59,185,7670.0
P034,LOC_LONDON_OXFORD,2025-03-16,100,190,13000.0
P034,LOC_LONDON_OXFORD,2025-03-23,42,227,5460.0
P034,LOC_LONDON_OXFORD,2025-03-30,52,336,6760.0
P034,LOC_BIRMINGHAM,2025-01-05,107,498,13910.0
P034,LOC_BIRMINGHAM,2025-01-12,91,531,11830.0
P034,LOC_BIRMINGHAM,2025-01-19,204,1077,26520.0
P034,LOC_BIRMINGHAM,2025-01-26,96,404,12480.0
P034,LOC_BIRMINGHAM,2025-02-02,98,424,12740.0
P034,LOC_BIRMINGHAM,2025-02-09,115,463,14950.0
P034,LOC_BIRMINGHAM,2025-02-16,65,276,8450.0
P034,LOC_BIRMINGHAM,2025-02-23,123,465,15990.0
P034,LOC_BIRMINGHAM,2025-03-02,58,188,7540.0
P034,LOC_BIRMINGHAM,2025-03-09,198,924,25740.0
P034,LOC_BIRMINGHAM,2025-03-16,103,423,13390.0
P034,LOC_BIRMINGHAM,2025-03-23,85,282,11050.0
P034,LOC_BIRMINGHAM,2025-03-30,135,663,17550.0
P034,LOC_EDINBURGH,2025-01-05,64,167,8320.0
P034,LOC_EDINBURGH,2025-01-12,88,208,11440.0
P034,LOC_EDINBURGH,2025-01-19,48,140,6240.0
P034,LOC_EDINBURGH,2025-01-26,90,334,11700.0
P034,LOC_EDINBURGH,2025-02-02,55,291,7150.0
P034,LOC_EDINBURGH,2025-02-09,77,316,10010.0
P034,LOC_EDINBURGH,2025-02-16,91,542,11830.0
P034,LOC_EDINBURGH,2025-02-23,85,345,11050.0
P034,LOC_EDINBURGH,2025-03-02,30,128,3900.0
P034,LOC_EDINBURGH,2025-03-09,31,52,4030.0
P034,LOC_EDINBURGH,2025-03-16,98,379,12740.0
P034,LOC_EDINBURGH,2025-03-23,76,296,9880.0
P034,LOC_EDINBURGH,2025-03-30,62,173,8060.0
P034,LOC_BRISTOL,2025-01-05,31,150,4030.0
P034,LOC_BRISTOL,2025-01-12,119,414,15470.0
P034,LOC_BRISTOL,2025-01-19,79,234,10270.0
P034,LOC_BRISTOL,2025-01-26,133,867,17290.0
P034,LOC_BRISTOL,2025-02-02,179,637,23270.0
P034,LOC_BRISTOL,2025-02-09,41,190,5330.0
